time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2013-03-29T17:27:05.400Z,67.918,-18.48,10,4.5,mb,48,55.1,,1.3,us,us2013nidw,2014-11-07T01:50:24.892Z,"197km N of Siglufjordur, Iceland",earthquake,,,,7,reviewed,us,us
2013-03-21T02:38:40.800Z,58.262,-32.032,10,4.5,mb,46,142.1,,1.1,us,usp000jzus,2014-11-07T01:50:22.132Z,"Reykjanes Ridge",earthquake,,,,33,reviewed,us,us
2013-03-20T22:29:00.150Z,55.502,-34.949,10,5.3,mww,422,25.4,,1.05,us,usb000fpy9,2014-11-07T01:50:22.050Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,us
2013-03-20T20:54:21.760Z,55.527,-34.84,10,4.6,mb,49,127.3,,0.99,us,usb000fw72,2014-11-07T01:50:22.043Z,"Reykjanes Ridge",earthquake,,,,24,reviewed,us,us
2013-03-20T13:22:48.460Z,58.125,-32.214,10.1,4.6,mb,39,88.5,,1.12,us,us2013mzct,2014-11-07T01:50:21.967Z,"Reykjanes Ridge",earthquake,,27.9,,8,reviewed,us,us
2013-03-20T11:23:15.730Z,58.23,-32.201,10,4.5,mb,35,121.2,,0.56,us,usp000jzud,2014-11-07T01:50:21.940Z,"Reykjanes Ridge",earthquake,,,,13,reviewed,us,us
2013-03-20T11:18:06.170Z,58.212,-31.943,10,4.6,mb,40,145.3,,0.93,us,usp000jzuc,2014-11-07T01:50:21.937Z,"Reykjanes Ridge",earthquake,,,,16,reviewed,us,us
2013-03-20T11:02:16.680Z,58.308,-32.041,10,4.8,mb,184,67.5,,0.74,us,usb000fphd,2014-11-07T01:50:21.923Z,"Reykjanes Ridge",earthquake,,,,144,reviewed,us,us
2013-03-20T10:55:05.810Z,58.285,-32.007,10,4.6,mb,143,109.8,,0.76,us,usb000fph4,2014-11-07T01:50:21.910Z,"Reykjanes Ridge",earthquake,,,,103,reviewed,us,us
2013-03-20T10:51:39.560Z,58.274,-32.024,10,4.6,mb,131,109.6,,0.98,us,usb000fpgx,2014-11-07T01:50:21.897Z,"Reykjanes Ridge",earthquake,,,,104,reviewed,us,us
